hugo_symbol	entrez_gene_id	oncogene	tsg	source_url
MDH2	4191	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MDM2	4193	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MDM4	4194	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MDS2	259283	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MECOM	2122	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MED12	9968	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MEF2B	100271849	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MEF2C	4208	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MEF2D	4209	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MEN1	4221	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MERTK	10461	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MET	4233	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MGA	23269	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MGAM	8972	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MIB1	57534	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MIDEAS	91748	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MITF	4286	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MKI67	4288	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MKNK1	8569	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MLF1	4291	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MLH1	4292	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MLH3	27030	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MLLT1	4298	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MLLT10	8028	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MLLT11	10962	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MLLT3	4300	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MLLT6	4302	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MN1	4330	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MNX1	3110	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MOB3B	79817	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MPEG1	219972	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MPL	4352	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MRE11	4361	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MRTFA	57591	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MS4A1	931	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MSH2	4436	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MSH3	4437	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MSH6	2956	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MSI1	4440	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MSI2	124540	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MSN	4478	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MST1	4485	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MST1R	4486	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MTAP	4507	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MTCP1	4515	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MTHFD2	10797	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MTHFR	4524	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MTOR	2475	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MUC1	4582	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MUTYH	4595	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MYB	4602	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MYBL1	4603	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MYC	4609	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MYCL	4610	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MYCN	4613	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MYD88	4615	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MYH11	4629	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MYH9	4627	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MYO18A	399687	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MYO5A	4644	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
MYOD1	4654	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NAB2	4665	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NACA	4666	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NADK	65220	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NBEAP1	606	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NBN	4683	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NCOA1	8648	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NCOA2	10499	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NCOA3	8202	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NCOA4	8031	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NCOR1	9611	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NCOR2	9612	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NCSTN	23385	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NDRG1	10397	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NEGR1	257194	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NF1	4763	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NF2	4771	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NFATC2	4773	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NFE2	4778	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NFE2L2	4780	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NFIB	4781	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NFKB2	4791	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NFKBIA	4792	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NFKBIE	4794	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NHERF1	9368	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NIN	51199	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NKX2_1	7080	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NKX3_1	4824	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NOD1	10392	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NONO	4841	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NOTCH1	4851	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NOTCH2	4853	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NOTCH3	4854	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NOTCH4	4855	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NPM1	4869	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NQO1	1728	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NR4A3	8013	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NRAS	4893	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NRG1	3084	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NSD1	64324	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NSD2	7468	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NSD3	54904	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NT5C2	22978	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NT5E	4907	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NTHL1	4913	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NTRK1	4914	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NTRK2	4915	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NTRK3	4916	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NUF2	83540	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NUMA1	4926	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NUP214	8021	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NUP93	9688	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NUP98	4928	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NUTM1	256646	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NUTM2A	728118	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NUTM2B	729262	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
NUTM2D	728130	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
OGA	10724	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
OGT	8473	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
OLIG2	10215	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
OMD	4958	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ONECUT2	9480	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
P2RY8	286530	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PAFAH1B2	5049	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PAG1	55824	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PAK1	5058	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PAK3	5063	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PAK5	57144	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PALB2	79728	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PARP1	142	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PARP2	10038	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PARP3	10039	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PASK	23178	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PATZ1	23598	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PAX3	5077	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PAX5	5079	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PAX7	5081	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PAX8	7849	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PBRM1	55193	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PBX1	5087	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PC	5091	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PCBP1	5093	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PCLO	27445	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PCM1	5108	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PCSK7	9159	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PDCD1	5133	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PDCD11	22984	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PDCD1LG2	80380	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PDE4DIP	9659	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PDGFB	5155	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PDGFRA	5156	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PDGFRB	5159	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PDK1	5163	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PDPK1	5170	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PDS5B	23047	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PER1	5187	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PGBD5	79605	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PGR	5241	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PHF1	5252	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PHF19	26147	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PHF6	84295	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PHLPP1	23239	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PHLPP2	23035	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PHOX2B	8929	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PICALM	8301	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIGA	5277	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIK3C2B	5287	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIK3C2G	5288	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIK3C3	5289	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIK3CA	5290	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIK3CB	5291	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIK3CD	5293	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIK3CG	5294	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIK3R1	5295	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIK3R2	5296	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIK3R3	8503	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PIM1	5292	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PLAG1	5324	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PLCG1	5335	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PLCG2	5336	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PLK2	10769	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PMAIP1	5366	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PML	5371	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PMS1	5378	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PMS2	5395	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PNRC1	10957	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
POLD1	5424	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
POLE	5426	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
POLG	5428	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
POLH	5429	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
POLQ	10721	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
POT1	25913	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
POU2AF1	5450	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
POU2F2	5452	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
POU3F2	5454	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
POU3F4	5456	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
POU5F1	5460	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PPARG	5468	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PPFIBP1	8496	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PPM1D	8493	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PPP1CB	5500	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PPP2R1A	5518	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PPP2R2A	5520	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PPP4R2	151987	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PPP6C	5537	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRCC	5546	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRDM1	639	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRDM14	63978	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRDM16	63976	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PREX2	80243	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRF1	5551	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRKACA	5566	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRKAR1A	5573	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRKCB	5579	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRKCI	5584	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRKD1	5587	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRKDC	5591	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRKN	5071	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRMT5	10419	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRPF8	10594	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRRX1	5396	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRSS1	5644	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PRSS8	5652	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PSIP1	11168	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PSMB2	5690	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTCH1	5727	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTEN	5728	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTH	5741	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTK6	5753	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTK7	5754	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTP4A1	7803	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPN1	5770	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPN11	5781	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPN13	5783	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPN14	5784	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPN2	5771	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPN6	5777	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPRB	5787	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPRC	5788	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPRD	5789	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPRK	5796	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPRO	5800	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPRS	5802	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PTPRT	11122	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
PUM1	9698	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
QKI	9444	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAB35	11021	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RABEP1	9135	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAC1	5879	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAC2	5880	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAD17	5884	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAD21	5885	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAD50	10111	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAD51	5888	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAD51B	5890	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAD51C	5889	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAD51D	5892	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAD52	5893	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAD54L	8438	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAF1	5894	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RALGDS	5900	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RANBP2	5903	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RAP1GDS1	5910	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RARA	5914	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RASA1	5921	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RASGEF1A	221002	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RB1	5925	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RBM10	8241	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RBM15	64783	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RECQL	5965	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RECQL4	9401	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
REL	5966	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RELA	5970	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RELN	5649	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
REST	5978	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RET	5979	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
REV3L	5980	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RHEB	6009	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RHOA	387	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RHOH	399	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RICTOR	253260	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RIOK2	55781	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RIT1	6016	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RMI2	116028	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RNASEH2A	10535	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RNASEH2B	79621	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RNF213	57674	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RNF217_AS1	7955	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RNF43	54894	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ROBO1	6091	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ROS1	6098	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RPL10	6134	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RPL22	6146	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RPL5	6125	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RPN1	6184	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RPS15	6209	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RPS6KA4	8986	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RPS6KB1	6198	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RPS6KB2	6199	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RPTOR	57521	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RRAGC	64121	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RRAS	6237	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RRAS2	22800	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RSPO2	340419	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RSPO3	84870	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RTEL1	51750	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RUNX1	861	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RUNX1T1	862	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RUNX2	860	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RXRA	6256	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
RYBP	23429	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
S1PR2	9294	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SALL4	57167	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SAMD9	54809	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SAMD9L	219285	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SAMHD1	25939	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SBDS	51119	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SCG5	6447	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SDC4	6385	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SDHA	6389	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SDHAF2	54949	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SDHB	6390	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SDHC	6391	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SDHD	6392	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SEC31A	22872	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SEPTIN5	5413	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SEPTIN6	23157	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SEPTIN9	10801	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SERP2	387923	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SERPINB3	6317	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SERPINB4	6318	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SESN1	27244	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SESN2	83667	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SESN3	143686	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SET	6418	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
